Source,File_Name,Loudness_LUFS
data3_audio,HC_I1_0135.wav,-30.70173316508398
data3_audio,HC_I1_0132.wav,-27.595148247622365
data3_audio,HC_I2_0131.wav,-17.83880950168028
data3_audio,HC_I2_0130.wav,-22.727818090044863
data3_audio,HC_I2_0135.wav,-40.03744326287013
data3_audio,HC_I2_0134.wav,-31.515098616340307
data3_audio,HC_I2_0132.wav,-20.537288470846992
data3_audio,HC_I2_0133.wav,-29.961178350922683
data3_audio,HC_I2_0144.wav,-35.500903490552645
data3_audio,HC_I2_0138.wav,-30.87426672001253
data3_audio,HC_I2_0140.wav,-32.94550286651341
data3_audio,HC_I2_0142.wav,-23.883362567814263
data3_audio,HC_I2_0141.wav,-21.096926431988507
data3_audio,HC_O1_0132.wav,-21.984161393853935
data3_audio,HC_O1_0131.wav,-17.475029865906336
data3_audio,HC_O2_0132.wav,-16.135035884258485
data3_audio,HC_O2_0140.wav,-27.248471594990747
data3_audio,HC_O2_0131.wav,-21.674485189431614
data3_audio,HC_O2_0134.wav,-28.64300748831477
data3_audio,HC_O2_0141.wav,-19.275979773002934
data3_audio,HC_O2_0138.wav,-31.23407953382032
data3_audio,HC_O2_0144.wav,-37.72947255417307
data3_audio,HC_O2_0142.wav,-23.538784414526564
data3_audio,HC_O2_0135.wav,-37.208648647891515
data3_audio,HC_O2_0130.wav,-23.812397240080553
data3_audio,HC_O2_0133.wav,-33.17088084533543
data3_audio,HC_U1_0132.wav,-22.57896896740306
data3_audio,HC_U2_0144.wav,-38.01466962457377
data3_audio,HC_U2_0130.wav,-22.618297570778257
data3_audio,HC_U2_0131.wav,-16.83027823587437
data3_audio,HC_U2_0134.wav,-29.021975778220654
data3_audio,HC_U2_0140.wav,-30.921820259977892
